Date;Service;Departure station;Arrival station;Average journey time;Number of scheduled trains;Number of cancelled trains;Cancellation comments;Number of trains delayed at departure;Average delay of late trains at departure;Average delay of all trains at departure;Departure delay comments;Number of trains delayed at arrival;Average delay of late trains at arrival;Average delay of all trains at arrival;Arrival delay comments;Number of trains delayed > 15min;Average delay of trains > 15min (if competing with flights);Number of trains delayed > 30min;Number of trains delayed > 60min;Pct delay due to external causes;Pct delay due to infrastructure;Pct delay due to traffic management;Pct delay due to rolling stock;Pct delay due to station management and equipment reuse;Pct delay due to passenger handling (crowding, disabled persons, connections)
2019-07;National;BREST;PARIS MONTPARNASSE;231.0;296.0;34.0;;;34.73804825;20.15330789;;17.0;38.91568627;;;17.0;38.91568627;;2.0;29.41176471;41.17647059;198.761036413215;23.52941176;0.0;0.0
2019-07;National;PARIS MONTPARNASSE;LA ROCHELLE VILLE;;242.0;0.0;;178.0;9.780805243;7.033608815;;47.0;27.08510638;6.123966942;;35.0;32.05714286;14.0;2.0;20.0;24.44444444;26.66666667;;0.0;4.444444444
2019-07;National;LA ROCHELLE VILLE;PARIS MONTPARNASSE;174.0;235.0;0.0;;99.0;6.206565657;2.611631206;;18.0;26.28518519;4.48070922;;12.0;;4.0;1.0;218.895877741903;17.64705882;41.17647059;11.76470588;0.0;11.76470588
2019-07;National;VANNES;PARIS MONTPARNASSE;158.0;2681.20615823817;11.0;;;3.460427807;2.65204918;;28.0;22.93154762;3.765983607;;16.0;30.86666667;6.0;1.0;21.73913043;30.43478261;21.73913043;13.04347826;8.695652174;4.347826087
2019-07;National;NANCY;PARIS EST;96.0;2681.20615823817;94.9459624796085;;872.292006525286;118.28872062061;4.220927724;;28.0;36.18452381;3.927076591;;20.0;45.68916667;9.0;5.0;10.71428571;28.57142857;25.0;21.42857143;3.571428571;10.71428571
2019-07;National;ARRAS;PARIS NORD;51.0;;;;244.0;7.065642077;5.560010823;;60.0;;4.134036797;;19.0;346.474286689822;7.0;1.0;11.76470588;27.45098039;;15.68627451;3.921568627;1.960784314
2019-07;National;DOUAI;PARIS NORD;77.0;204.0;11.0;;162.0;50.27726337;30.6216576176902;;;16.55900901;58.4732313488964;;13.0;346.474286689822;5.0;0.0;13.79310345;27.5862069;31.03448276;;6.896551724;3.448275862
2019-07;National;BORDEAUX ST JEAN;TOURCOING;299.0;;0.0;;6.0;6.613888889;3.84;;1.0;27.0;;;1.0;27.0;0.0;0.0;100.0;218.650887878579;0.0;0.0;0.0;
2019-07;National;TOURCOING;BORDEAUX ST JEAN;289.0;12.0;0.0;;4.0;2.654166667;30.6216576176902;;0.0;0.0;-0.068055556;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2019-07;National;LYON PART DIEU;MARNE LA VALLEE;109.0;2681.20615823817;;;219.0;8.637595129;7.490806878;;;25.93972868;9.933664021;;60.0;31.82611111;20.0;6.0;15.29411765;21.17647059;42.35294118;;5.882352941;2.352941176
2019-07;National;AIX EN PROVENCE TGV;PARIS LYON;188.0;433.0;0.0;;413.0;5.87259887;5.589684373;;55.0;35.2369697;5.516743649;;55.0;35.2369697;26.0;7.0;218.895877741903;29.62962963;11.11111111;27.77777778;3.703703704;3.703703704
2019-07;National;AVIGNON TGV;PARIS LYON;164.0;2681.20615823817;;;872.292006525286;7.420563847;5.772364113;;;31.67427536;6.36129666;;69.0;38.18743961;36.0;46.4549347471452;;;21.73913043;22.82608696;10.86956522;4.347826087
2019-07;National;PARIS LYON;CHAMBERY CHALLES LES EAU2;184.0;136.0;43.0;;41.0;118.28872062061;7.306630824;;16.0;;8.291218638;Le 02 Juillet  ce sont  les conséquences des intempéries de fin de soirée de la veille en région AURA avec fermetures de ligne SAG Chambéry, SAG Moirans, Annecy Aix et Grenoble Chambéry qui impacte fortement notre régularité.;13.0;48.92692308;;3.0;;20.0;20.0;33.33333333;;0.0
2019-07;National;DIJON VILLE;PARIS LYON;98.0;441.0;0.0;;379.0;4.654441513;3.982123961;;42.0;;;;32.0;40.69583333;13.0;7.0;9.523809524;26.19047619;38.0952381;;4.761904762;7.142857143
2019-07;;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;80.0;208.0;0.0;;;118.28872062061;3.355288462;;30.0;;2.792467949;;14.0;38.98690476;7.0;46.4549347471452;13.79310345;20.68965517;3.448275862;44.82758621;13.79310345;3.448275862
2019-07;National;MACON LOCHE;PARIS LYON;;266.0;74.0;;184.0;8.350271739;;;16.0;26.04375;4.283072917;;13.0;50.45833333;8.0;3.0;12.5;18.75;25.0;18.75;25.0;0.0
2019-07;;PARIS LYON;MULHOUSm VILLE;;307.0;94.9459624796085;;112.0;6.053571429;1.961292074;;41.0;30.77235772;4.830076004;;32.0;36.665625;13.0;6.0;9.756097561;;21.95121951;31.70731707;14.63414634;75.9157297055427
2019-07;;MULHOUSE VILLE;PARIS LYON;168.0;313.0;;;244.0;5.07192623;3.892066028;;28.0;39.05833333;2.884984026;;23.0;45.06594203;124.671696574225;6.0;17.85714286;25.0;32.14285714;10.71428571;7.142857143;75.9157297055427
2019-07;National;PARIS LYOw;SAINT ETIENNE CHATEAUCREUX;169.0;116.0;0.0;;;10.69238095;30.6216576176902;;21.0;27.95634921;6.797126437;;9.0;47.85185185;5.0;3.0;10.0;5.0;25.0;35.0;20.0;5.0
2019-07;International;STUTTGART;PARIS EST;1702.59380097879;;29.0;;136.0;;30.6216576176902;;;56.87013889;14.15119904;;29.0;66.03466667;16.0;11.0;20.83333333;16.66666667;37.5;16.66666667;;
2019-07;International;PARIS LYON;BARCELONA;319.0;124.0;1.0;;57.0;17.94064327;7.985230352;;39.0;57.84408602;;;39.0;60.12962963;24.0;12.0;13.33333333;10.0;26.66666667;33.33333333;16.66666667;0.0
2019-07;National;;PARIS MONTPARNASSE;62.0;435.0;5.0;;;3.896973572;;;91.0;18.44065934;4.430193798;"Ce mois ci, la destination a été marquée par les incidents suivants : 
- le 1er : la panne d'un TER à l'entrée de Paris-Montparnasse (7 TGV impactés pour 269 minutes perdues), 
- le 2 : le heurt d'un animal sur la ligne à grande vitesse Bretagne Pays de la Loire (9 TGV impactés pour 170 minutes perdues),
- le 3 : un bagage abandonné dans un TGV impose un arrêt exceptionnel à Massy TGV pour l'intervention des équipes de déminage (26 TGV impactés pour 256 minutes perdues),
- le 9 : une détection de chute de pierre déclenche les systèmes de protection aux abords des voies entre Angers et Nantes (12 TGV impactés pour 886 minutes perdues),
- le 15 : un heurt de chevreuil sur la ligne à grande vitesse Atlantiqe (25 TGV impactés pour 1009 minutes perdues),
- le 25 : un incendie aux abords des voies sur la ligne à grande vitesse Bretagne Pays de la Loire (42 TGV impactés pour 1203 minutes perdues),
- le 28 : un défaut technique sur la voie sur la ligne à grande vitesse Atlantique (45 TGV impactés pour 1217 minutes perdues).";;42.36724138;13.0;4.0;16.17647059;32.35294118;26.47058824;14.70588235;2.941176471;7.352941176
2019-07;National;NANTES;PARIS MONTPARNASSE;136.0;;;;304.0;12.02269737;6.502144608;;63.0;25.36137566;;;44.0;30.86098485;13.0;5.0;16.39344262;19.67213115;27.86885246;22.95081967;6.557377049;6.557377049
2019-07;National;PARIS MONTPARNASSE;ST MALO;162.0;2681.20615823817;0.0;;87.0;118.28872062061;10.26764706;;15.0;36.07666667;4.965966387;;;41.70277778;8.0;2.0;40.0;20.0;0.0;;6.666666667;6.666666667
2019-07;National;ST PIERRE DES CORPS;PARIS MONTPARNASSE;67.0;427.0;0.0;;378.0;3.367724868;2.96245121;;93.0;16.82508961;4.343403591;"Ce mois ci, la destination a été marquée par les incidents suivants : 
- le 1er : la panne d'un TER à l'entrée de Paris-Montparnasse (7 TGV impactés pour 269 minutes perdues), 
- le 3 : un bagage abandonné dans un TGV impose un arrêt exceptionnel à Massy TGV pour l'intervention des équipes de déminage (26 TGV impactés pour 256 minutes perdues),
- le 8 : un incident électrique au sud de Bordeaux (26 TGV impactés pour 3352 minutes perdues),
- le 15 : un heurt de chevreuil sur la ligne à grande vitesse Atlantiqe (25 TGV impactés pour 1009 minutes perdues),
- le 19 : un heurt de chevreuil entre Angoulême et Poitiers (7 TGV impactés pour 390 minutes perdues),
- le 22 : des limitations de vitesse imposées par les fortes chaleurs en Nouvelle Aquitaine (14 TGV impactés pour 365 minutes perdues),
- le 23 : des limitations de vitesse imposées par les fortes chaleurs en Nouvelle Aquitaine (38 TGV impactés pour 1087 minutes perdues)  et plusieurs départs de feux déclanchés par un train de marchandises au sud de Bordeaux (7 TGV impactés pour 1601 minutes perdues),
- le 28 : un défaut technique sur la voie sur la ligne à grande vitesse Atlantique (45 TGV impactés pour 1217 minutes perdues).";28.0;35.9547619;11.0;2.0;;15.38461538;34.61538462;11.53846154;2.564102564;17.94871795
2019-07;National;TOURS;PARIS MONTPARNASSE;81.0;157.0;0.0;;77.0;0.927705628;;;21.0;19.44285714;3.59670913;;8.0;39.28958333;4.0;1.0;6.666666667;6.666666667;53.33333333;13.33333333;6.666666667;13.33333333
;National;PARIS EST;METZ;85.0;323.0;0.0;;239.0;10.27845188;7.55247678;;52.0;37.14487179;5.523632611;;28.0;;16.0;11.0;24.0;18.0;;190.42008423241;16.0;0.0
;National;REIMS;;46.0;220.0;10.0;;145.0;3.60908046;;;37.0;20.32612613;4.259047619;;13.0;40.73974359;6.0;3.0;21.875;18.75;31.25;18.75;9.375;0.0
2019-07;National;PARIS NORD;;;180.0;3.0;;63.0;13.86216931;4.626082863;;30.0;345.326676928849;3.633050847;;18.0;35.61388889;10.0;3.0;6.666666667;26.66666667;20.0;;72.0439601026586;0.0
2019-07;National;MARSEILLE ST CHARLES;MARNE LA VALLEE;213.0;261.0;7.0;;104.0;8.007051282;1.779986877;;65.0;33.00128205;9.9332021;;65.0;;22.0;7.0;26.15384615;13.84615385;;18.46153846;72.0439601026586;4.615384615
2019-07;;PARIS LYON;AIX EN PROVENCE TGV;188.0;403.0;0.0;;152.0;6.755263158;2.214061208;;40.0;41.75958333;;"Le 07 Juillet  cette journée est marquée par le décontrôle d’aiguille sur LN 1 vers Le Creusot TGV
Le 09 Juillet un dérangement de commutateur à Pasilly affecte 46 TGV .
Le 23 Juillet  c’est un incendie aux abord des voies vers Cavaillon et 2 décontroles d’aiguille à Pasilly suite à un défaut de graissage qui nous font chuter notre régularité";40.0;41.75958333;23.0;7.0;30.0;22.5;17.5;27.5;2.5;0.0
2019-07;National;PARIS LYON;DIJON VILLE;95.0;442.0;94.9459624796085;;166.0;6.537449799;;;37.0;32.90585586;2.387443439;;24.0;43.97916667;16.0;6.0;13.51351351;18.91891892;13.51351351;37.83783784;16.21621622;75.9157297055427
2019-07;National;PARIS LYON;GRENOBLE;181.0;164.0;0.0;;66.0;5.548989899;1.951626016;;;33.94117647;4.576219512;;17.0;;8.0;2.0;46.66666667;6.666666667;20.0;26.66666667;0.0;0.0
2019-07;National;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;80.0;225.0;10.0;;202.0;9.921782178;9.305968992;;69.0;18.33478261;6.293953488;;29.0;31.84367816;12.0;46.4549347471452;4.347826087;33.33333333;26.08695652;;11.5942029;10.14492754
2019-07;National;PARIS LYON;LYON PART DIEU;120.0;2681.20615823817;17.0;;173.0;9.601541426;;;64.0;29.92109375;4.437562657;;46.0;39.12703704;24.0;46.4549347471452;13.33333333;20.0;10.0;48.33333333;8.333333333;0.0
2019-07;National;PARIS LYON;;98.0;213.0;19.0;;69.0;15.65603865;5.231013746;;21.0;29.60873016;3.834879725;;13.0;39.87179487;7.0;3.0;10.0;5.0;5.0;70.0;5.0;5.0
2019-07;National;MARSEILLE ST CHARLES;PARIS LYON;;2681.20615823817;4.0;;226.0;7.27300885;3.137982094;;69.0;43.17729469;;;69.0;43.17729469;34.0;12.0;20.28985507;27.53623188;14.49275362;26.08695652;8.695652174;2.898550725
2019-07;;NICE VILLE;PARIS LYON;357.0;265.0;0.0;;234.0;5.711111111;4.991320755;;46.0;39.20833333;7.592264151;;46.0;39.20833333;21.0;7.0;13.33333333;33.33333333;20.0;15.55555556;13.33333333;4.444444444
2019-07;National;PARIS LYON;PERPIGNAN;306.0;201.0;1.0;;85.0;15.32745098;6.1805;;50.0;40.04866667;58.4732313488964;;50.0;40.04866667;27.0;11.0;24.0;18.0;;26.0;10.0;0.0
2019-07;National;PERPIGNAN;PARIS LYON;;321.0;126.0;;132.0;9.453409091;;;;47.50880503;13.18811966;;53.0;47.50880503;33.0;11.0;28.84615385;25.0;26.92307692;9.615384615;5.769230769;3.846153846
2019-07;National;TOULON;PARIS LYON;248.0;321.0;0.0;;289.0;5.393367935;4.821754933;;50.0;39.32266667;6.959916926;;50.0;346.474286689822;;8.0;;32.65306122;20.40816327;14.28571429;;4.081632653
2019-07;National;MARSEILLE ST CHARLES;LYON PART DIEU;105.0;;5.0;;259.0;4.16956242;2.547407407;;98.0;25.29336735;8.547654321;;64.0;32.21354167;19.0;9.0;23.95833333;16.66666667;30.20833333;12.5;11.45833333;5.208333333
2019-07;International;FRANCFORT;PARIS EST;229.0;196.0;25.0;;143.0;3.93018648;3.241812865;;31.0;67.1183908;13.53918129;;31.0;66.06888889;19.0;8.0;32.14285714;0.0;198.761036413215;32.14285714;10.71428571;3.571428571
2019-07;International;ITALIE;PARIS LYON;256.0;128.0;69.0;;40.0;4.315833333;2.260451977;;11.0;48.43888889;10.12118644;;11.0;346.474286689822;9.0;;37.5;0.0;37.5;25.0;0.0;
2019-07;International;ZURICH;PARIS LYON;237.0;;0.0;;148.0;1.839301802;;;14.0;31.10238095;2.362274775;;13.0;32.55;4.0;2.0;7.142857143;28.57142857;50.0;0.0;14.28571429;0.0
2019-07;National;PARIS MONTPARNASSE;ANGERS SAINT LAUD;94.0;411.0;0.0;;284.0;6.8467723;4.577372263;;61.0;18.85491803;4.025506894;;25.0;346.474286689822;11.0;2.0;25.45454545;218.650887878579;29.09090909;190.42008423241;1.818181818;3.636363636
2019-07;National;PARIS MONTPARNASSE;BORDEAUX ST JEAN;151.0;777.0;0.0;;471.0;4.69571833;2.636679537;;99.0;;4.956199056;;;;124.671696574225;15.0;18.36734694;27.55102041;21.42857143;30.6122449;2.040816327;0.0
2019-07;National;PARIS MONTPARNASSE;LAVAL;86.0;238.0;0.0;;162.0;8.079115226;5.319957983;;29.0;23.2591954;;;12.0;41.02916667;6.0;;33.33333333;11.11111111;33.33333333;18.51851852;3.703703704;0.0
2019-07;National;PARIS MONTPARNASSE;LE MANS;1702.59380097879;2681.20615823817;0.0;;303.0;18.87178218;13.44346793;;86.0;12.91143411;2.89216152;"Ce mois ci, la destination a été marquée par les incidents suivants : 
- le 1er : la panne d'un TER à l'entrée de Paris-Montparnasse (7 TGV impactés pour 269 minutes perdues), 
- le 2 : le heurt d'un animal sur la ligne à grande vitesse Bretagne Pays de la Loire (9 TGV impactés pour 170 minutes perdues),
- le 3 : un bagage abandonné dans un TGV impose un arrêt exceptionnel à Massy TGV pour l'intervention des équipes de déminage (26 TGV impactés pour 256 minutes perdues),
- le 9 : une détection de chute de pierre déclenche les systèmes de protection aux abords des voies entre Angers et Nantes (12 TGV impactés pour 886 minutes perdues),
- le 15 : un heurt de chevreuil sur la ligne à grande vitesse Atlantiqe (25 TGV impactés pour 1009 minutes perdues),
- le 25 : un incendie aux abords des voies sur la ligne à grande vitesse Bretagne Pays de la Loire (42 TGV impactés pour 1203 minutes perdues),
- le 28 : un défaut technique sur la voie sur la ligne à grande vitesse Atlantique (45 TGV impactés pour 1217 minutes perdues).";17.0;33.64901961;;1.0;15.58441558;16.88311688;48.05194805;18.18181818;1.298701299;0.0
2019-07;National;PARIS MONTPARNATSE;;103.0;613.0;0.0;;430.0;14.57937984;10.0533714;;64.0;27.07786458;3.536595976;;44.0;34.04356061;19.0;6.0;39.68253968;12.6984127;12.6984127;28.57142857;4.761904762;1.587301587
2019-07;National;PARIS MONTPARNASSE;TOURS;79.0;161.0;4.0;;122.0;13.78101093;10.59087049;;33.0;11.76161616;3.461252654;"Ce mois ci, la destination a été marquée par les incidents suivants : 
- le 1er : la panne d'un TER à l'entrée de Paris-Montparnasse (7 TGV impactés pour 269 minutes perdues), 
- le 3 : un bagage abandonné dans un TGV impose un arrêt exceptionnel à Massy TGV pour l'intervention des équipes de déminage (26 TGV impactés pour 256 minutes perdues),
- le 8 : un incident électrique au sud de Bordeaux (26 TGV impactés pour 3352 minutes perdues),
- le 15 : un heurt de chevreuil sur la ligne à grande vitesse Atlantiqe (25 TGV impactés pour 1009 minutes perdues),
- le 19 : un heurt de chevreuil entre Angoulême et Poitiers (7 TGV impactés pour 390 minutes perdues),
- le 22 : des limitations de vitesse imposées par les fortes chaleurs en Nouvelle Aquitaine (14 TGV impactés pour 365 minutes perdues),
- le 23 : des limitations de vitesse imposées par les fortes chaleurs en Nouvelle Aquitaine (38 TGV impactés pour 1087 minutes perdues)  et plusieurs départs de feux déclanchés par un train de marchandises au sud de Bordeaux (7 TGV impactés pour 1601 minutes perdues),
- le 28 : un défaut technique sur la voie sur la ligne à grande vitesse Atlantique (45 TGV impactés pour 1217 minutes perdues).";6.0;26.96944444;2.0;0.0;16.0;;60.0;4.0;8.0;4.0
2019-07;National;PARIS MONTPARNASSE;VANNES;155.0;207.0;0.0;;144.0;6.898726852;;;24.0;28.79166667;4.584541063;;18.0;34.27777778;9.0;1.0;31.81818182;27.27272727;13.63636364;190.42008423241;9.090909091;4.545454545
2019-07;National;METZ;PARIS EST;85.0;367.0;59.0;;222.0;5.892717718;4.195292208;;69.0;28.35169082;7.131006494;;;42.24041667;15.0;9.0;18.03278689;19.67213115;29.50819672;13.1147541;6.557377049;13.1147541
2019-07;National;PARIS EST;NANCY;96.0;300.0;0.0;;240.0;4.612222222;3.649722222;;29.0;;58.4732313488964;"Impact de l‘accident de personne à CGV le 12/07 : 10 trains touchés, retards entre 10 et 359 minutes (moyenne de 98’)
Plusieurs dérangements d’installations : Sémaphore à Vaires : 2593 les 01 et 03, 2573 et 2593 le 08 à Gagny (2541 le 01) ; Zone à Meuse (2547 le 03), franchissement signal fermé : 2515 le 19 à Le Raincy
Csq colis suspect à PE le 06 sur 2573 et 2549 (35’ de retard moyen)
Attentes matériel : le 26 sur 2527 (réut du 2757) et le 30 sur 2593 (départ US)
Rétention csq dds suite isolement disjoncteur à la sortie de NY (2583 et 2549 le 10/07)
Raté ouverture PN : 2501 le 16 à Vandières  et 2571 le 17 à Remiremont  (11 et 7 minutes de retard)
Pb caténaire : pigeon sur la caténaire le 18/07 à PE (2521 retardé de 26’) et boule de feu provenant de la caténaire avec début incendie le 26 à Noisy (2505 prend 50’ de retard)
Csq soin matériel roulant : bloc moteur isolé du 837541 le 02 à PAM ?2541 retardé de 14’ et pb identification du cab sur 2757 le 07 ? 2595 retardé de 18’
Intervention pompier le 26 sur 2571 (14’)
Difficulté d’accroche du 2573 le 14 : trains dédoublé suite impossibilité à faire l’UM (33’)";23.0;63.1173913;18.0;6.0;;20.68965517;;6.896551724;13.79310345;0.0
2019-07;National;PARIS EST;STRASBOURG;116.0;557.0;0.0;;414.0;7.554186795;5.564452424;;59.0;48.97909605;5.502274087;;47.0;58.3787234;;13.0;40.35087719;12.28070175;8.771929825;190.42008423241;12.28070175;0.0
2019-07;National;STRASBOURG;NANTES;292.0;49.0;0.0;;23.0;1.160869565;30.6216576176902;;6.0;22.55555556;5.415306122;;6.0;22.55555556;1.0;0.0;0.0;;50.0;;;0.0
2019-07;National;PARIS NORD;DUNKERQUE;114.0;248.0;3.0;;136.0;31.76911765;17.4337415;;32.0;23.921875;;;21.0;29.95238095;10.0;0.0;12.5;25.0;12.5;25.0;21.875;3.125
2019-07;National;DUNKERQUE;PARIS NORD;1702.59380097879;;6.0;;9.0;10.22222222;0.393162393;;19.0;20.94385965;;;8.0;32.475;4.0;46.4549347471452;15.78947368;36.84210526;10.52631579;190.42008423241;10.52631579;5.263157895
2019-07;National;PARIS IORD;LILLE;63.0;554.0;6.0;;425.0;15.15905882;11.66061436;;87.0;26.03409962;4.193856448;;50.0;40.23469388;25.0;8.0;21.17647059;24.70588235;12.94117647;190.42008423241;14.11764706;3.529411765
2019-07;National;MARSEILLE ST CHARLES;LILLE;285.0;207.0;14.0;;88.0;6.729734848;1.23955095;;70.0;34.99285714;14.65854922;;70.0;34.99285714;29.0;9.0;25.71428571;218.650887878579;32.85714286;15.71428571;7.142857143;2.857142857
2019-07;National;LILLE;MARSEILLE ST CHARLES;1702.59380097879;205.0;0.0;;105.0;8.793809524;4.305284553;;45.0;48.02333333;13.38617886;"Hausse de l’irrégularité côté « Réseau externe », soit 5,81 points avec les conséquences des incendies de Marseille le 13 et Vianges le 17 ( 7tgv retardés), avec le jet de projectile à Moussy le 15 sur le tgv 7130 (3 tgv) et suite au heurt de chevreuil le 26 à Fresnoy (3 Tgv retardés)-
Ensuite le secteur des travaux est marquant avec des LTV : LTV 120  V1-V2 avec les travaux de  Avignon/Senas ou Bonpas, des IO au quotidien du 05 au 30 juillet, 20 Tgv concernés pour des retards de 5 à 10 min environ,  LTV de Sathonay (TIV 40-V1 et V2) avec 35 tgv retardés pour des retards de 5 à 10 min, ce du 01 au 29 juillet (travaux Pôle échange Multimodal), et suite au passage de la rame IRIS sur LN3 une LTV 170 mise en place le lundi 29 et mardi 30 avec 5 tgv concernés pour des retards de 5 à 10 minutes.
En ce qui concerne les causes « Voyages hors Matériel », le secteur des Gares est dominant en cette période faste de vacances , les causes Escale Service Voyageur ou Produit train dominent, on retrouve les correspondances, les montées de groupes, l’affluence surtout et les interventions Police ou pompiers. Pour le reste il s’agit pour un point du domaine Externe avec les bagages abandonnés, et un point aussi pour les attentes Personnel (Asct, Crml ou Adc) sans récurrence dans les faits.";45.0;48.02333333;22.0;16.0;31.81818182;18.18181818;18.18181818;15.90909091;11.36363636;
